득점,경기,승,패,무,승률,시즌,실점,이 닝,0 점,1+ 점,1 점,2 점,3 점,4 점,5+ 점,최 다,평 균,이닝,리드,Unnamed: 2,동점,Unnamed: 4,열세,Unnamed: 6,"('시작', '끝')","('전체', '종 합')","('전체', '리 드')","('전체', '동 점')","('전체', '열 세')","('리드', '종 합')","('리드', '리 드')","('리드', '동 점')","('리드', '열 세')","('동점', '종 합')","('동점', '리 드')","('동점', '동 점')","('동점', '열 세')","('열세', '종 합')","('열세', '리 드')","('열세', '동 점')","('열세', '열 세')","('시즌', '')"
,,,,,,2018.0,,,,,,,,,,,,3.0,45-11-0 (0.804),0.804,26-13-0 (0.667),0.667,22-27-0 (0.449),0.449,,,,,,,,,,,,,,,,,,
,,,,,,2018.0,,,,,,,,,,,,4.0,55-12-0 (0.821),0.821,17-7-0 (0.708),0.708,21-32-0 (0.396),0.396,,,,,,,,,,,,,,,,,,
,,,,,,2018.0,,,,,,,,,,,,5.0,63-11-0 (0.851),0.851,11-5-0 (0.688),0.688,19-35-0 (0.352),0.352,,,,,,,,,,,,,,,,,,
,,,,,,2018.0,,,,,,,,,,,,6.0,67-6-0 (0.918),0.918,11-7-0 (0.611),0.611,15-38-0 (0.283),0.283,,,,,,,,,,,,,,,,,,
,,,,,,2018.0,,,,,,,,,,,,7.0,74-7-0 (0.914),0.914,7-6-0 (0.538),0.538,12-38-0 (0.240),0.24,,,,,,,,,,,,,,,,,,
,,,,,,2018.0,,,,,,,,,,,,8.0,82-3-0 (0.965),0.965,8-6-0 (0.571),0.571,3-42-0 (0.067),0.067,,,,,,,,,,,,,,,,,,
,,,,,,2018.0,,,,,,,,,,,,9.0,85-1-0 (0.988),0.988,7-6-0 (0.538),0.538,1-44-0 (0.022),0.022,,,,,,,,,,,,,,,,,,
,,,,,,2018.0,,,,,,,,,,,,10.0,,,4-10-0 (0.286),0.286,,,,,,,,,,,,,,,,,,,,
,,,,,,2018.0,,,,,,,,,,,,11.0,,,2-3-0 (0.400),0.4,,,,,,,,,,,,,,,,,,,,
,,,,,,2018.0,,,,,,,,,,,,12.0,,,1-0-0 (1.000),1.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1회,144.0,35.0,70.0,39.0,,,,,144.0,35.0,70.0,39.0,,,,,2018.0
,,,,,,,,,,,,,,,,,,,,,,,,,2회,144.0,56.0,39.0,49.0,35.0,31.0,1.0,3.0,70.0,21.0,37.0,12.0,39.0,4.0,1.0,34.0,2018.0
,,,,,,,,,,,,,,,,,,,,,,,,,3회,144.0,67.0,24.0,53.0,56.0,52.0,2.0,2.0,39.0,10.0,20.0,9.0,49.0,5.0,2.0,42.0,2018.0
,,,,,,,,,,,,,,,,,,,,,,,,,4회,144.0,74.0,16.0,54.0,67.0,62.0,2.0,3.0,24.0,7.0,10.0,7.0,53.0,5.0,4.0,44.0,2018.0
,,,,,,,,,,,,,,,,,,,,,,,,,5회,144.0,73.0,18.0,53.0,74.0,68.0,3.0,3.0,16.0,4.0,9.0,3.0,54.0,1.0,6.0,47.0,2018.0
,,,,,,,,,,,,,,,,,,,,,,,,,6회,144.0,81.0,13.0,50.0,73.0,69.0,3.0,1.0,18.0,8.0,6.0,4.0,53.0,4.0,4.0,45.0,2018.0
,,,,,,,,,,,,,,,,,,,,,,,,,7회,144.0,85.0,14.0,45.0,81.0,76.0,4.0,1.0,13.0,2.0,7.0,4.0,50.0,7.0,3.0,40.0,2018.0
,,,,,,,,,,,,,,,,,,,,,,,,,8회,144.0,86.0,13.0,45.0,85.0,81.0,2.0,2.0,14.0,2.0,9.0,3.0,45.0,3.0,2.0,40.0,2018.0
,,,,,,,,,,,,,,,,,,,,,,,,,9회,77.0,46.0,14.0,17.0,43.0,41.0,2.0,0.0,13.0,4.0,9.0,0.0,21.0,1.0,3.0,17.0,2018.0
,,,,,,,,,,,,,,,,,,,,,,,,,10회,14.0,2.0,5.0,7.0,,,,,14.0,2.0,5.0,7.0,,,,,2018.0
,,,,,,,,,,,,,,,,,,,,,,,,,11회,5.0,1.0,1.0,3.0,,,,,5.0,1.0,1.0,3.0,,,,,2018.0
,,,,,,,,,,,,,,,,,,,,,,,,,12회,1.0,1.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0,,,,,2018.0
0.0,6.0,0.0,6.0,0.0,0.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,13.0,2.0,11.0,0.0,0.154,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,11.0,1.0,10.0,0.0,0.091,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,28.0,15.0,13.0,0.0,0.536,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,16.0,9.0,7.0,0.0,0.563,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,14.0,12.0,2.0,0.0,0.857,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,7.0,4.0,3.0,0.0,0.571,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,16.0,14.0,1.0,1.0,0.933,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,7.0,1.0,0.0,0.875,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,9.0,0.0,0.0,1.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,3.0,3.0,0.0,0.0,1.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,6.0,5.0,1.0,0.0,0.833,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,4.0,4.0,0.0,0.0,1.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2.0,2.0,0.0,0.0,1.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,1.0,1.0,0.0,0.0,1.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,10.0,0.0,0.0,1.0,2019.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.0,19.0,0.0,0.0,1.0,2019.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30.0,25.0,5.0,0.0,0.833,2019.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19.0,12.0,7.0,0.0,0.632,2019.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26.0,14.0,12.0,0.0,0.538,2019.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.0,2.0,6.0,0.0,0.25,2019.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.0,3.0,5.0,0.0,0.375,2019.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.0,2.0,5.0,1.0,0.286,2019.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.0,1.0,3.0,0.0,0.25,2019.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,0.0,2.0,0.0,0.0,2019.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,0.0,2.0,0.0,0.0,2019.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,0.0,3.0,0.0,0.0,2019.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,0.0,3.0,0.0,0.0,2019.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,0.0,1.0,0.0,0.0,2019.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,0.0,1.0,0.0,0.0,2019.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,1.0,99.0,45.0,21.0,10.0,8.0,4.0,2.0,6.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,2.0,108.0,36.0,21.0,6.0,4.0,1.0,4.0,9.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,3.0,103.0,41.0,19.0,6.0,8.0,4.0,4.0,10.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,4.0,105.0,39.0,21.0,9.0,3.0,3.0,3.0,6.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,5.0,106.0,38.0,21.0,6.0,6.0,2.0,3.0,8.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,6.0,96.0,48.0,27.0,10.0,8.0,1.0,2.0,7.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,7.0,101.0,43.0,22.0,8.0,5.0,5.0,3.0,6.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,8.0,97.0,47.0,27.0,13.0,5.0,2.0,0.0,4.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,9.0,74.0,29.0,16.0,7.0,4.0,0.0,2.0,7.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,10.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,11.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,1.0,108.0,36.0,22.0,6.0,5.0,3.0,0.0,4.0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,2.0,103.0,41.0,23.0,14.0,2.0,1.0,1.0,5.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,3.0,111.0,33.0,22.0,8.0,1.0,1.0,1.0,5.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,4.0,108.0,36.0,16.0,13.0,3.0,1.0,3.0,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,5.0,107.0,37.0,24.0,10.0,2.0,0.0,1.0,5.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,6.0,112.0,32.0,19.0,8.0,2.0,1.0,2.0,6.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,7.0,117.0,27.0,16.0,5.0,1.0,4.0,1.0,5.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,8.0,102.0,42.0,25.0,8.0,3.0,2.0,4.0,10.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,9.0,86.0,32.0,19.0,9.0,3.0,0.0,1.0,5.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,10.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,1.0,,,88-55-1 (0.615),0.615,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,2.0,32-6-0 (0.842),0.842,48-28-1 (0.632),0.632,8-21-0 (0.276),0.276,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,3.0,39-7-0 (0.848),0.848,38-19-1 (0.667),0.667,11-29-0 (0.275),0.275,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,4.0,53-10-1 (0.841),0.841,22-10-0 (0.688),0.688,13-35-0 (0.271),0.271,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,5.0,62-11-1 (0.849),0.849,14-6-0 (0.700),0.7,12-38-0 (0.240),0.24,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,6.0,65-9-1 (0.878),0.878,14-6-0 (0.700),0.7,9-40-0 (0.184),0.184,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,7.0,70-8-1 (0.897),0.897,11-6-0 (0.647),0.647,7-41-0 (0.146),0.146,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,8.0,75-8-1 (0.904),0.904,11-3-0 (0.786),0.786,2-44-0 (0.043),0.043,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,9.0,80-4-1 (0.952),0.952,7-2-0 (0.778),0.778,1-49-0 (0.020),0.02,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,10.0,,,6-3-1 (0.667),0.667,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,11.0,,,3-0-1 (1.000),1.0,,,,,,,,,,,,,,,,,,,,
,,,,,,2019.0,,,,,,,,,,,,12.0,,,1-0-1 (1.000),1.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1회,144.0,38.0,77.0,29.0,,,,,144.0,38.0,77.0,29.0,,,,,2019.0
,,,,,,,,,,,,,,,,,,,,,,,,,2회,144.0,46.0,58.0,40.0,38.0,35.0,1.0,2.0,77.0,9.0,53.0,15.0,29.0,2.0,4.0,23.0,2019.0
,,,,,,,,,,,,,,,,,,,,,,,,,3회,144.0,64.0,32.0,48.0,46.0,44.0,1.0,1.0,58.0,16.0,27.0,15.0,40.0,4.0,4.0,32.0,2019.0
,,,,,,,,,,,,,,,,,,,,,,,,,4회,144.0,74.0,20.0,50.0,64.0,61.0,3.0,0.0,32.0,9.0,16.0,7.0,48.0,4.0,1.0,43.0,2019.0
,,,,,,,,,,,,,,,,,,,,,,,,,5회,144.0,75.0,20.0,49.0,74.0,66.0,5.0,3.0,20.0,7.0,10.0,3.0,50.0,2.0,5.0,43.0,2019.0
,,,,,,,,,,,,,,,,,,,,,,,,,6회,144.0,79.0,17.0,48.0,75.0,73.0,1.0,1.0,20.0,5.0,11.0,4.0,49.0,1.0,5.0,43.0,2019.0
,,,,,,,,,,,,,,,,,,,,,,,,,7회,144.0,84.0,14.0,46.0,79.0,76.0,3.0,0.0,17.0,7.0,6.0,4.0,48.0,1.0,5.0,42.0,2019.0
,,,,,,,,,,,,,,,,,,,,,,,,,8회,144.0,85.0,9.0,50.0,84.0,78.0,3.0,3.0,14.0,6.0,5.0,3.0,46.0,1.0,1.0,44.0,2019.0
,,,,,,,,,,,,,,,,,,,,,,,,,9회,77.0,41.0,10.0,26.0,44.0,38.0,3.0,3.0,9.0,2.0,5.0,2.0,24.0,1.0,2.0,21.0,2019.0
,,,,,,,,,,,,,,,,,,,,,,,,,10회,10.0,3.0,4.0,3.0,,,,,10.0,3.0,4.0,3.0,,,,,2019.0
,,,,,,,,,,,,,,,,,,,,,,,,,11회,4.0,2.0,2.0,0.0,,,,,4.0,2.0,2.0,0.0,,,,,2019.0
,,,,,,,,,,,,,,,,,,,,,,,,,12회,2.0,1.0,1.0,0.0,,,,,2.0,1.0,1.0,0.0,,,,,2019.0
0.0,6.0,0.0,6.0,0.0,0.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,8.0,2.0,5.0,1.0,0.286,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,17.0,5.0,11.0,1.0,0.313,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,16.0,3.0,13.0,0.0,0.188,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,16.0,7.0,9.0,0.0,0.438,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,17.0,8.0,8.0,1.0,0.5,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,13.0,9.0,3.0,1.0,0.75,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,14.0,11.0,3.0,0.0,0.786,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,7.0,6.0,1.0,0.0,0.857,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,8.0,7.0,1.0,0.0,0.875,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,6.0,5.0,1.0,0.0,0.833,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,3.0,3.0,0.0,0.0,1.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,3.0,3.0,0.0,0.0,1.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,3.0,3.0,0.0,0.0,1.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,4.0,4.0,0.0,0.0,1.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,1.0,1.0,0.0,0.0,1.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,1.0,1.0,0.0,0.0,1.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,1.0,1.0,0.0,0.0,1.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.0,13.0,0.0,0.0,1.0,2020.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16.0,15.0,0.0,1.0,1.0,2020.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16.0,14.0,1.0,1.0,0.933,2020.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.0,9.0,3.0,0.0,0.75,2020.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18.0,11.0,7.0,0.0,0.611,2020.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.0,4.0,10.0,1.0,0.286,2020.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.0,4.0,8.0,1.0,0.333,2020.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.0,1.0,8.0,0.0,0.111,2020.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.0,5.0,7.0,0.0,0.417,2020.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,0.0,2.0,0.0,0.0,2020.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.0,2.0,4.0,0.0,0.333,2020.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,0.0,2.0,0.0,0.0,2020.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.0,1.0,6.0,0.0,0.143,2020.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,0.0,2.0,0.0,0.0,2020.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,0.0,1.0,0.0,0.0,2020.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,1.0,91.0,53.0,29.0,11.0,8.0,2.0,3.0,6.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,2.0,105.0,39.0,18.0,9.0,5.0,4.0,3.0,8.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,3.0,94.0,50.0,19.0,16.0,8.0,5.0,2.0,6.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,4.0,91.0,53.0,25.0,17.0,7.0,4.0,0.0,4.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,5.0,100.0,44.0,16.0,17.0,6.0,5.0,0.0,4.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,6.0,93.0,50.0,21.0,15.0,9.0,2.0,3.0,7.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,7.0,101.0,42.0,20.0,14.0,6.0,1.0,1.0,5.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,8.0,98.0,45.0,26.0,11.0,3.0,3.0,2.0,9.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,9.0,69.0,40.0,24.0,9.0,4.0,1.0,2.0,5.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,10.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,11.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,12.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,1.0,94.0,50.0,23.0,15.0,6.0,5.0,1.0,5.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,2.0,111.0,33.0,22.0,5.0,5.0,0.0,1.0,5.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,3.0,114.0,30.0,18.0,10.0,2.0,0.0,0.0,3.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,4.0,100.0,44.0,22.0,12.0,5.0,3.0,2.0,7.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,5.0,94.0,50.0,26.0,16.0,4.0,3.0,1.0,6.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,6.0,102.0,42.0,24.0,13.0,4.0,0.0,1.0,8.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,7.0,107.0,36.0,16.0,11.0,4.0,1.0,4.0,6.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,8.0,100.0,43.0,19.0,10.0,8.0,0.0,6.0,8.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,9.0,82.0,33.0,16.0,9.0,4.0,2.0,2.0,9.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,10.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,11.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,5.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,1.0,,,79-61-4 (0.564),0.564,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,2.0,32-10-0 (0.762),0.762,35-28-2 (0.556),0.556,12-23-2 (0.343),0.343,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,3.0,42-13-2 (0.764),0.764,24-17-2 (0.585),0.585,13-31-0 (0.295),0.295,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,4.0,55-14-4 (0.797),0.797,16-11-0 (0.593),0.593,8-36-0 (0.182),0.182,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,5.0,57-11-3 (0.838),0.838,13-9-1 (0.591),0.591,9-41-0 (0.180),0.18,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,6.0,61-11-1 (0.847),0.847,10-8-3 (0.556),0.556,8-42-0 (0.160),0.16,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,7.0,64-6-1 (0.914),0.914,10-10-2 (0.500),0.5,5-45-0 (0.100),0.1,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,8.0,68-5-1 (0.932),0.932,7-6-1 (0.538),0.538,4-50-1 (0.074),0.074,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,9.0,70-2-0 (0.972),0.972,7-5-2 (0.583),0.583,2-54-1 (0.036),0.036,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,10.0,,,5-5-2 (0.500),0.5,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,11.0,,,4-4-1 (0.500),0.5,,,,,,,,,,,,,,,,,,,,
,,,,,,2020.0,,,,,,,,,,,,12.0,,,1-1-1 (0.500),0.5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1회,144.0,42.0,65.0,37.0,,,,,144.0,42.0,65.0,37.0,,,,,2020.0
,,,,,,,,,,,,,,,,,,,,,,,,,2회,144.0,57.0,43.0,44.0,42.0,40.0,1.0,1.0,65.0,15.0,38.0,12.0,37.0,2.0,4.0,31.0,2020.0
,,,,,,,,,,,,,,,,,,,,,,,,,3회,144.0,73.0,27.0,44.0,57.0,54.0,1.0,2.0,43.0,11.0,26.0,6.0,44.0,8.0,0.0,36.0,2020.0
,,,,,,,,,,,,,,,,,,,,,,,,,4회,144.0,71.0,23.0,50.0,73.0,62.0,7.0,4.0,27.0,8.0,13.0,6.0,44.0,1.0,3.0,40.0,2020.0
,,,,,,,,,,,,,,,,,,,,,,,,,5회,144.0,73.0,21.0,50.0,71.0,62.0,5.0,4.0,23.0,10.0,11.0,2.0,50.0,1.0,5.0,44.0,2020.0
,,,,,,,,,,,,,,,,,,,,,,,,,6회,143.0,71.0,22.0,50.0,73.0,63.0,7.0,3.0,20.0,6.0,10.0,4.0,50.0,2.0,5.0,43.0,2020.0
,,,,,,,,,,,,,,,,,,,,,,,,,7회,143.0,74.0,14.0,55.0,71.0,68.0,1.0,2.0,22.0,5.0,10.0,7.0,50.0,1.0,3.0,46.0,2020.0
,,,,,,,,,,,,,,,,,,,,,,,,,8회,143.0,72.0,14.0,57.0,74.0,67.0,1.0,6.0,14.0,3.0,8.0,3.0,55.0,2.0,5.0,48.0,2020.0
,,,,,,,,,,,,,,,,,,,,,,,,,9회,82.0,41.0,12.0,29.0,39.0,35.0,2.0,2.0,13.0,5.0,6.0,2.0,30.0,1.0,4.0,25.0,2020.0
,,,,,,,,,,,,,,,,,,,,,,,,,10회,11.0,1.0,9.0,1.0,,,,,11.0,1.0,9.0,1.0,,,,,2020.0
,,,,,,,,,,,,,,,,,,,,,,,,,11회,9.0,3.0,3.0,3.0,,,,,9.0,3.0,3.0,3.0,,,,,2020.0
